Date,Open,High,Low,Close,Volume
10/15/2015,11.75,12.25,11.5,12.25,59913
10/16/2015,12.13,12.25,12,12.25,14504
10/19/2015,12.25,12.5,11.5,12.25,89944
10/20/2015,12.4,12.48,8.75,10.5,102854
10/21/2015,11,11.5,9.85,9.9,178790
10/22/2015,9.93,11,9.93,10,49933
10/23/2015,9.99,10.5,9.75,10.5,184680
10/26/2015,10.65,10.65,9.51,10,49598
10/27/2015,9.99,9.99,9.5,9.5,51731
10/28/2015,9.6,10,9.5,9.51,98798
10/29/2015,8.76,9.88,8.76,9.88,131653
10/30/2015,9.5,9.88,9.25,9.5,119573
11/2/2015,9.65,10,9.13,9.49,78007
11/3/2015,9.3,9.75,9.3,9.59,141283
11/4/2015,9.45,9.75,8.88,9.75,143800
11/5/2015,9.38,9.7,9.14,9.5,32082
11/6/2015,9.5,9.75,8.98,9.39,209717
11/9/2015,9.5,9.5,9.13,9.38,66142
11/10/2015,9.13,9.75,8.51,9.25,90048
11/11/2015,10,10,7.5,8.25,343048
11/12/2015,8.5,9.49,8.5,9,124852
11/13/2015,9.25,9.75,8.75,9,89173
11/16/2015,8.5,8.75,8.07,8.25,287672
11/17/2015,8.25,9.01,8,9.01,123613
11/18/2015,8.75,9.5,8.5,8.5,231390
11/19/2015,8.5,8.5,8,8.3,144524
11/20/2015,8.5,8.94,8.5,8.5,99017
11/23/2015,8.5,9.25,8.3,8.3,122597
11/24/2015,8.13,8.75,8.13,8.75,37198
11/25/2015,8.01,8.38,8,8.13,168932
11/27/2015,8.5,8.72,8.28,8.5,25801
11/30/2015,8.6,8.6,8.03,8.25,59268
12/1/2015,8.33,8.6,8,8.19,47725
12/2/2015,8.01,8.25,8,8,168943
12/3/2015,8,8.24,8,8.24,136634
12/4/2015,8,8.25,7.24,7.39,269299
12/7/2015,7.39,7.5,6.5,6.5,165381
12/8/2015,6.75,6.8,5.5,5.75,227433
12/9/2015,5.5,6.25,5.5,6.18,257886
12/10/2015,6.86,7.25,6.5,6.95,104556
12/11/2015,6.25,7.25,6.25,6.75,230872
12/14/2015,6.75,6.75,6,6.25,115780
12/15/2015,6.25,6.75,6.03,6.5,168225
12/16/2015,6.25,6.25,5.8,5.88,371981
12/17/2015,6.25,7.25,6.25,6.75,297954
12/18/2015,6.98,7.25,6.25,6.25,180333
12/21/2015,6.38,6.68,5.75,6,223650
12/22/2015,6.23,6.75,5.89,6,397905
12/23/2015,6.01,6.75,6.01,6.5,190727
12/24/2015,6.75,7,6.58,7,123644
12/28/2015,6.75,7.38,6.74,7.38,172657
12/29/2015,7.25,7.48,6.75,7.01,186987
12/30/2015,7,7.38,6.26,6.75,188919
12/31/2015,6.75,7.1,6.38,6.75,275657
1/4/2016,7.25,7.25,6.75,7,32857
1/5/2016,7,7.3,6.78,6.83,65590
1/6/2016,6.83,7.12,6.25,6.5,132783
1/7/2016,6.25,6.97,6.25,6.97,149674
1/8/2016,6.97,6.97,6.5,6.57,69082
1/11/2016,6.75,6.95,6.25,6.46,102967
1/12/2016,6.3,6.75,6.25,6.26,53310
1/13/2016,6.26,6.75,6.25,6.25,58981
1/14/2016,6.18,6.68,5.88,6.25,171200
1/15/2016,5.8,6.25,5.8,5.82,82948
1/19/2016,6.25,6.5,5.78,6.39,274246
1/20/2016,6.03,6.47,5.75,5.76,81885
1/21/2016,5.76,6.25,5.76,5.8,7419
1/22/2016,5.78,6.22,5.75,6,53884
1/25/2016,6,6.15,6,6,30853
1/26/2016,6,6.12,6,6,102218
1/27/2016,6,6.25,6,6.04,20870
1/28/2016,6.23,6.25,6,6,41168
1/29/2016,6.22,6.5,5.75,5.75,233708
2/1/2016,5,5.5,4.5,5,341696
2/2/2016,5.22,6,4.91,5.68,212531
2/3/2016,5.9,6,5.25,5.25,29529
2/4/2016,5.25,5.25,4.88,5.25,103115
2/5/2016,5.05,5.75,5,5.5,8422
2/8/2016,5.77,5.95,5.13,5.25,26664
2/9/2016,5.25,5.75,4.88,5,35376
2/10/2016,5.07,5.5,5,5,77973
2/11/2016,5.5,5.55,4.78,4.78,79036
2/12/2016,4.75,5.57,4.61,4.85,141184
2/16/2016,5.25,5.25,4.75,5.01,18361
2/17/2016,5,5.5,4.76,5.41,6915
2/18/2016,5.06,7.25,4.76,6.19,732432
2/19/2016,6.03,6.25,5.5,5.65,76203
2/22/2016,5.45,6,5,5.26,91132
2/23/2016,5.15,5.74,5.15,5.65,45958
2/24/2016,5.45,5.73,5.45,5.5,39966
2/25/2016,5.5,5.68,5,5.5,5035
2/26/2016,5.13,5.75,5.01,5.25,54596
2/29/2016,5.75,5.75,5.25,5.5,29199
3/1/2016,5.45,5.75,5.01,5.51,58236
3/2/2016,5.51,6.25,5.51,6,22429
3/3/2016,5.78,6,5.5,5.5,21214
3/4/2016,5.75,6.25,5.52,6.05,86053
3/7/2016,6,6.25,5,5.31,127543
3/8/2016,5.2,5.37,5,5.25,35640
3/9/2016,5.47,6.25,5.3,5.3,33401
3/10/2016,5.57,6,5,5,78488
3/11/2016,5.13,5.78,5,5,88509
3/14/2016,5,5.5,5,5.13,83084
3/15/2016,5.38,6,5,5.13,94156
3/16/2016,5.38,6.25,5.38,6.13,115363
3/17/2016,6,6.13,5.53,5.79,134750
3/18/2016,5.63,6.25,5.5,5.92,165834
3/21/2016,5.63,6.1,5.52,6.1,31669
3/22/2016,5.75,6.1,5.5,5.75,74671
3/23/2016,5.75,6.25,5.63,5.8,183029
3/24/2016,5.5,5.5,5,5.38,153718
3/28/2016,5.13,6.12,5.13,5.5,72285
3/29/2016,5.4,6,5.4,5.88,36620
3/30/2016,5.88,6,5.67,5.75,106854
3/31/2016,6,6,5.5,5.5,93982
4/1/2016,5.5,6,5.5,5.55,141140
4/4/2016,5.83,6,5.5,5.5,55489
4/5/2016,5.5,5.99,5.5,5.75,41800
4/6/2016,5.55,6,5.5,5.5,23178
4/7/2016,5.5,5.75,5.5,5.5,61087
4/8/2016,5.65,5.75,5.5,5.5,195699
4/11/2016,5.5,5.88,5.05,5.38,78671
4/12/2016,5.72,5.76,5.25,5.31,180791
4/13/2016,5.31,5.31,5.13,5.13,196087
4/14/2016,5.13,5.5,5.13,5.13,154471
4/15/2016,5.13,5.5,5.05,5.05,27364
4/18/2016,5.05,5.5,5.05,5.05,148106
4/19/2016,5.24,5.5,5.24,5.3,121400
4/20/2016,5.48,5.48,5.25,5.25,70322
4/21/2016,5.47,5.5,5.13,5.25,13064
4/22/2016,5.38,5.5,5,5,91774
4/25/2016,5.25,5.25,5,5,63260
4/26/2016,4.88,5.2,4.75,4.9,109369
4/27/2016,5.14,5.14,4.88,4.88,13450
4/28/2016,5,5,4.88,4.93,37189
4/29/2016,5,5,4.75,4.88,34178
5/2/2016,5.2,5.5,4.75,5.13,274165
5/3/2016,5.25,5.5,5,5.33,185507
5/4/2016,5.13,5.5,5,5.25,54599
5/5/2016,5.03,5.5,5.03,5.08,55282
5/6/2016,5.23,5.5,4.75,5,147935
5/9/2016,5,5.13,4.75,4.93,118171
5/10/2016,4.88,5,4.25,4.53,240465
5/11/2016,4.72,4.75,4.5,4.5,38537
5/12/2016,5,5,4.25,4.38,175433
5/13/2016,4.5,4.5,4.26,4.5,28927
5/16/2016,4,5,4,4.97,140458
5/17/2016,4.25,4.75,4,4.75,172284
5/18/2016,4.8,5,4,4.75,199687
5/19/2016,4.5,4.75,4.49,4.75,113083
5/20/2016,4.75,4.75,4.25,4.75,32556
5/23/2016,4.51,5,4.51,5,53510
5/24/2016,5,5,4.5,4.75,18210
5/25/2016,4.5,4.75,4.25,4.75,12886
5/26/2016,4.75,4.75,4.26,4.62,82652
5/27/2016,4.42,4.5,4.26,4.49,254567
5/31/2016,4.38,4.38,4.13,4.36,191828
6/1/2016,4.29,4.38,4.04,4.37,136122
6/2/2016,4.22,4.22,3.5,3.76,215821
6/3/2016,3.75,4.18,3.51,4,276516
6/6/2016,4,4,3.54,4,254805
6/7/2016,4,4.25,3.51,4,227549
6/8/2016,4,4.06,3.68,3.88,166171
6/9/2016,3.88,4.5,3.88,4.5,245814
6/10/2016,4.5,5,4.25,4.88,1205393
6/13/2016,5,5,4.05,4.75,359511
6/14/2016,4.75,4.75,4.25,4.25,171901
6/15/2016,4.03,4.5,4.03,4.5,72032
6/16/2016,4.5,4.6,4.38,4.38,125385
6/17/2016,4.38,4.75,4.13,4.19,214925
6/20/2016,4.25,4.25,4.01,4.13,145100
6/21/2016,4.25,4.35,4.08,4.25,125086
6/22/2016,4.08,4.25,3.88,4.06,330580
6/23/2016,4.03,4.2,3.88,3.88,231141
6/24/2016,3.99,4.13,3.75,4.13,146498
6/27/2016,4.13,4.38,4.08,4.09,92567
6/28/2016,4.08,4.47,4.08,4.25,90678
6/29/2016,4.08,4.25,4.08,4.08,158703
6/30/2016,4.25,4.63,4.25,4.44,180262
7/1/2016,4.5,4.7,4.38,4.7,105568
7/5/2016,4.51,4.75,4.38,4.38,97970
7/6/2016,4.38,4.75,4.38,4.74,118067
7/7/2016,4.78,4.78,4.5,4.75,81860
7/8/2016,4.63,4.75,4.28,4.5,235083
7/11/2016,4.35,5.25,4.13,4.65,1871425
7/12/2016,4.75,4.75,4.26,4.68,587576
7/13/2016,4.26,4.5,4.08,4.1,852093
7/14/2016,4.19,4.5,4.1,4.37,392630
7/15/2016,4.13,4.5,4.01,4.3,181356
7/18/2016,4.13,4.56,4.05,4.17,231033
7/19/2016,4.13,4.5,4.1,4.5,89312
7/20/2016,4.5,4.56,4.13,4.56,122308
7/21/2016,4.6,4.7,4.25,4.25,60870
7/22/2016,4.25,4.5,4.13,4.13,160203
7/25/2016,4.13,4.33,4.03,4.05,133501
7/26/2016,4.05,4.25,4.03,4.16,113709
7/27/2016,4.13,4.13,3.96,3.97,78249
7/28/2016,4.12,4.13,3.51,3.71,181129
7/29/2016,3.75,4,3.63,3.75,124594
8/1/2016,3.93,4.25,3.58,3.75,137620
8/2/2016,4,4.13,3.69,3.8,56683
8/3/2016,3.95,4.06,3.56,3.84,7975
8/4/2016,3.95,4.1,3.88,4.01,74216
8/5/2016,4.1,4.1,3.75,4,59831
8/8/2016,4,4,2.9,3.5,266347
8/9/2016,3.64,3.73,3.25,3.5,89205
8/10/2016,3.48,3.48,3,3.37,199149
8/11/2016,3.28,3.28,2.9,3,373393
8/12/2016,3,3.25,2.38,3.2,678029
8/15/2016,2.94,3.48,2.75,3.31,603281
8/16/2016,3.84,3.89,3,3.36,781495
8/17/2016,3.49,3.75,3.25,3.5,129583
8/18/2016,3.25,3.5,3.1,3.2,108132
8/19/2016,3.23,3.43,3,3.06,54348
8/22/2016,3.2,3.48,3.1,3.25,64440
8/23/2016,3.25,3.41,3,3.34,251173
8/24/2016,3.27,4,3.03,3.9,273509
8/25/2016,3.82,4.25,3.5,4.06,480217
8/26/2016,4.18,4.75,3.88,4.63,1414637
8/29/2016,4.75,4.75,4.11,4.65,864559
8/30/2016,4.4,4.62,4.06,4.08,372444
8/31/2016,4.15,4.41,4.13,4.41,115693
9/1/2016,4.47,4.55,4.25,4.4,415040
9/2/2016,4.5,4.5,4.14,4.14,177272
9/6/2016,4.12,4.36,4.05,4.05,102312
9/7/2016,4.21,4.47,4,4,287249
9/8/2016,4.16,4.25,4.16,4.25,57967
9/9/2016,4.25,4.37,4.05,4.37,73181
9/12/2016,4.22,4.25,4.05,4.19,93133
9/13/2016,4.1,4.25,3.88,4.13,121620
9/14/2016,4.05,4.22,4.05,4.2,38543
9/15/2016,4.2,4.22,4.05,4.13,86326
9/16/2016,4.13,4.13,3.75,4.04,333664
9/19/2016,4,4,3.78,4,11656
9/20/2016,4,4.14,3.8,4.13,97793
9/21/2016,4.14,4.19,4,4.04,50544
9/22/2016,4,4.18,4,4,32797
9/23/2016,4,4.12,4,4.12,56610
9/26/2016,4.17,4.17,4,4.14,22636
9/27/2016,4,4.18,3.98,4.08,51983
9/28/2016,4.13,4.13,3.89,3.89,56963
9/29/2016,3.82,4.08,3.8,3.98,40946
9/30/2016,3.99,4.11,3.88,4.08,64705
10/3/2016,3.92,4.18,3.92,4.09,136147
10/4/2016,4.25,4.47,4.08,4.22,423578
10/5/2016,4.22,4.25,4.13,4.25,214036
10/6/2016,4.25,4.25,4.13,4.25,43480
10/7/2016,4.22,4.25,4.13,4.25,87904
10/10/2016,4.13,4.25,4.13,4.25,61799
10/11/2016,4.3,4.38,4.19,4.31,177412
10/12/2016,4.45,5.75,4.26,5.25,1548874
10/13/2016,5.3,5.65,4.8,5.15,562009
10/14/2016,5,5.3,4.75,4.85,443736
10/17/2016,4.85,5.5,4.66,4.88,260672
10/18/2016,5.12,5.34,4.5,4.56,51580
10/19/2016,4.8,5.22,4.8,4.93,57439
10/20/2016,5,5,4.75,4.78,118309
10/21/2016,4.88,4.88,4.63,4.68,159189
10/24/2016,4.55,4.76,4.55,4.56,124970
10/25/2016,4.5,4.63,4.31,4.31,251200
10/26/2016,4.25,4.72,4.25,4.4,317223
10/27/2016,4.35,4.5,4.35,4.5,64631
10/28/2016,4.56,4.56,4.33,4.33,43411
10/31/2016,4.06,4.55,4.06,4.5,92861
11/1/2016,4.55,4.55,4.13,4.37,67833
11/2/2016,4.33,4.38,4.04,4.3,52197
11/3/2016,4.36,5.5,4.36,4.9,42838
11/4/2016,5,5.25,4.28,4.28,372697
11/7/2016,4.28,4.5,3.5,4.25,293166
11/8/2016,4.08,4.35,4,4.35,86396
11/9/2016,4.03,4.25,3.75,4.25,128960
11/10/2016,3.96,4.08,3.94,4.08,114289
11/11/2016,4,4.19,3.88,4.19,89387
11/14/2016,4.03,4.25,3.83,3.88,168592
11/15/2016,3.5,3.75,2.5,3.25,621601
11/16/2016,3.25,3.58,3.25,3.45,582076
11/17/2016,3.41,3.63,3.15,3.5,221041
11/18/2016,3.36,3.58,3.25,3.5,93102
11/21/2016,3.06,3.5,3.06,3.26,105397
11/22/2016,3.26,3.5,3,3.18,292610
11/23/2016,3.07,3.25,2.88,3,561153
11/25/2016,2.88,3.25,2.88,3.25,61738
11/28/2016,3.25,3.3,2.67,3.16,656922
11/29/2016,2.75,3,2.75,3,335487
11/30/2016,2.75,3.24,2.75,2.88,172931
12/1/2016,2.99,3.21,2.76,2.76,165362
12/2/2016,2.75,3.13,2.5,2.5,271281
12/5/2016,2.5,2.99,2.5,2.61,372720
12/6/2016,2.75,3,2.51,2.62,97314
12/7/2016,2.73,2.99,2.42,2.45,695790
12/8/2016,2.53,3.3,2.5,2.88,861172
12/9/2016,2.99,3.15,2.58,2.78,1065957
12/12/2016,2.89,3,2.58,2.63,312263
12/13/2016,2.76,2.99,2.75,2.98,66255
12/14/2016,3,3,2.75,2.81,226691
12/15/2016,2.93,2.97,2.5,2.63,286716
12/16/2016,2.53,2.86,2.5,2.69,318834
12/19/2016,2.75,2.81,2.5,2.58,383860
12/20/2016,2.58,2.73,2.58,2.6,305259
12/21/2016,2.75,3.33,2.63,2.88,1020895
12/22/2016,3,3.23,2.81,3,551366
12/23/2016,3,3.13,2.88,3.07,771308
12/27/2016,2.91,3.19,2.88,3,438413
12/28/2016,3,3.25,3,3.01,265513
12/29/2016,3.13,3.13,2.75,2.81,733440
12/30/2016,3,3,2.75,3,640060
1/3/2017,3.12,3.13,2.76,2.88,96986
1/4/2017,3.02,3.02,2.8,2.94,66884
1/5/2017,3.06,3.06,2.75,3,241459
1/6/2017,3,3,2.77,2.79,194831
1/9/2017,2.99,3,2.75,2.76,179704
1/10/2017,2.76,2.97,2.74,2.81,241881
1/11/2017,2.8,3.11,2.8,2.88,203482
1/12/2017,3,3.11,2.56,2.82,825290
1/13/2017,2.75,3.08,2.6,2.89,475872
1/17/2017,2.97,3.23,2.81,2.94,167956
1/18/2017,3.06,3.23,2.89,2.93,108616
1/19/2017,3.04,3.2,2.89,2.95,411477
1/20/2017,3,3.18,2.95,3.07,455299
1/23/2017,3,3,2.89,3,344231
1/24/2017,2.89,3.18,2.89,3.13,246654
1/25/2017,3.17,3.18,3,3.17,144715
1/26/2017,3.18,3.18,3.03,3.13,81654
1/27/2017,3.17,3.36,3,3.19,544009
1/30/2017,3.2,3.5,3,3.01,384755
1/31/2017,3.16,3.25,2.9,2.92,133749
2/1/2017,2.92,3,2.9,3,112613
2/2/2017,3,3.06,2.88,3.06,88063
2/3/2017,2.75,3.06,2.75,2.92,140188
2/6/2017,2.75,2.89,2.63,2.7,115367
2/7/2017,2.66,2.88,2.51,2.66,694489
2/8/2017,2.65,2.7,2.5,2.55,436333
2/9/2017,2.54,2.65,2.46,2.5,1073369
2/10/2017,2.5,2.63,2.42,2.5,758502
2/13/2017,2.5,2.5,2.43,2.5,169223
2/14/2017,2.5,2.88,2.44,2.7,241538
2/15/2017,2.75,2.75,2.5,2.63,329096
2/16/2017,2.71,2.71,2.53,2.61,115573
2/17/2017,2.66,2.75,2.5,2.56,232148
2/21/2017,2.25,2.75,2.25,2.65,1161098
2/22/2017,2.75,2.75,2.5,2.68,208136
2/23/2017,2.75,3.75,2.53,3.21,3327854
2/24/2017,3.35,3.5,3.13,3.5,2657240
2/27/2017,3.45,3.99,3.31,3.71,248371
2/28/2017,3.71,3.74,2.9,2.91,267584
3/1/2017,2.93,2.93,2.16,2.6,144876
3/2/2017,2.6,2.6,2.12,2.24,300715
3/3/2017,2.25,2.71,2.24,2.29,358024
3/6/2017,2.3,2.32,1.78,1.87,236743
3/7/2017,1.85,2.25,1.64,1.8,337513
3/8/2017,1.73,1.78,1.53,1.71,187903
3/9/2017,1.65,1.96,1.4,1.51,387943
3/10/2017,1.6,1.75,1.37,1.47,1247276
3/13/2017,1.48,1.49,1.38,1.42,68991
3/14/2017,1.47,1.6,1.31,1.37,413655
3/15/2017,1.34,1.44,1.3,1.34,256901
3/16/2017,1.35,1.37,1.26,1.32,58530
3/17/2017,1.34,1.34,1.3,1.32,73305
3/20/2017,1.3,1.34,1.17,1.19,181661
3/21/2017,1.17,1.23,1.16,1.17,90657
3/22/2017,1.16,1.18,0.97,1.02,245605
3/23/2017,1.05,1.12,1.01,1.02,229890
3/24/2017,1.01,1.08,1.01,1.07,115587
3/27/2017,1.14,1.2,1.06,1.16,317212
3/28/2017,1.15,1.15,0.98,1,386761
3/29/2017,1.05,1.24,1.02,1.12,378360
3/30/2017,1.05,1.1,1,1.02,225823
3/31/2017,1.04,1.04,0.85,0.86,303222
4/3/2017,0.93,0.93,0.8,0.82,151613
4/4/2017,0.89,0.91,0.78,0.79,199833
4/5/2017,0.77,0.81,0.75,0.77,175023
4/6/2017,0.75,0.77,0.67,0.7,240004
4/7/2017,0.68,0.74,0.68,0.72,104111
4/10/2017,0.69,0.72,0.65,0.69,68875
4/11/2017,0.71,0.74,0.68,0.69,81040
4/12/2017,0.72,0.72,0.62,0.62,125366
4/13/2017,0.62,0.77,0.57,0.65,304963
4/17/2017,0.65,0.88,0.65,0.78,231566
4/18/2017,0.8,0.8,0.69,0.74,101930
4/19/2017,0.71,0.74,0.69,0.7,96103
4/20/2017,0.69,0.76,0.68,0.75,99063
4/21/2017,0.72,0.87,0.7,0.74,147030
4/24/2017,0.72,0.75,0.7,0.72,67227
4/25/2017,0.72,0.72,0.7,0.7,105562
4/26/2017,0.7,0.72,0.63,0.71,75618
4/27/2017,0.72,0.84,0.72,0.77,323829
4/28/2017,0.8,0.8,0.76,0.78,71180
5/1/2017,0.75,0.84,0.74,0.8,214950
5/2/2017,0.83,0.86,0.78,0.79,245094
5/3/2017,0.8,0.8,0.75,0.79,163839
5/4/2017,0.8,0.82,0.78,0.8,74568
5/5/2017,0.83,0.88,0.81,0.86,132832
5/8/2017,0.86,0.86,0.8,0.83,13846
5/9/2017,0.8,0.84,0.8,0.83,38588
5/10/2017,0.84,0.84,0.8,0.84,14142
5/11/2017,0.85,0.85,0.78,0.81,134225
5/12/2017,0.79,0.81,0.79,0.81,58144
5/15/2017,0.83,0.85,0.8,0.85,143093
5/16/2017,1,1,0.88,0.89,407424
5/17/2017,0.89,0.89,0.8,0.83,100651
5/18/2017,0.82,0.82,0.78,0.79,136147
5/19/2017,0.79,0.83,0.79,0.8,52974
5/22/2017,0.83,0.83,0.79,0.8,25210
5/23/2017,0.83,0.83,0.79,0.8,20427
5/24/2017,0.79,0.82,0.77,0.77,24912
5/25/2017,0.78,0.79,0.73,0.77,70311
5/26/2017,0.73,0.76,0.73,0.75,43510
5/30/2017,0.73,0.75,0.71,0.71,55895
5/31/2017,0.71,0.72,0.67,0.69,35998
6/1/2017,0.71,0.71,0.66,0.66,26432
6/2/2017,0.69,0.73,0.69,0.71,33791
6/5/2017,0.68,0.7,0.65,0.68,34535
6/6/2017,0.68,0.7,0.67,0.69,33322
6/7/2017,0.71,0.75,0.69,0.7,208075
6/8/2017,0.72,0.72,0.7,0.7,31919
6/9/2017,0.7,0.7,0.64,0.65,66235
6/12/2017,0.68,0.68,0.63,0.63,24373
6/13/2017,0.64,0.64,0.5,0.59,83184
6/14/2017,0.6,0.6,0.54,0.57,38789
6/15/2017,0.57,0.57,0.53,0.54,97968
6/16/2017,0.53,0.55,0.5,0.53,142384
6/19/2017,0.53,0.59,0.53,0.56,135193
6/20/2017,0.55,0.63,0.55,0.59,139233
6/21/2017,0.6,0.6,0.55,0.59,26541
6/22/2017,0.58,0.6,0.57,0.57,82942
6/23/2017,0.6,0.6,0.51,0.56,75388
6/26/2017,0.59,0.59,0.54,0.57,16999
6/27/2017,0.56,0.57,0.56,0.56,47014
6/28/2017,0.56,0.57,0.56,0.56,29436
6/29/2017,0.58,0.68,0.57,0.59,241931
6/30/2017,0.61,0.61,0.5,0.58,106643
7/3/2017,0.55,0.57,0.5,0.52,59769
7/5/2017,0.55,0.56,0.53,0.54,37418
7/6/2017,0.54,0.54,0.5,0.52,29668
7/7/2017,0.55,0.58,0.54,0.58,154947
7/10/2017,0.6,0.79,0.6,0.62,261705
7/11/2017,0.85,1.73,0.78,1.45,17171877
7/12/2017,1.3,1.49,1.12,1.18,3955233
7/13/2017,1.2,1.62,1.14,1.28,3578308
7/14/2017,1.29,1.54,1.21,1.38,2447256
7/17/2017,1.74,1.76,1.1,1.15,8019558
7/18/2017,1.05,1.13,0.88,0.95,1969198
7/19/2017,0.95,0.98,0.8,0.96,671167
7/20/2017,1.29,1.37,1.05,1.15,3605863
7/21/2017,1.11,1.15,1,1.05,630721
7/24/2017,1.05,1.05,0.95,1,525162
7/25/2017,1.07,1.14,1,1.07,922095
7/26/2017,1.04,1.06,0.97,1,297269
7/27/2017,0.98,1.03,0.93,1.03,516284
7/28/2017,1.05,1.05,0.99,1,284064
7/31/2017,1.01,1.05,0.98,1.01,306816
8/1/2017,1,1.02,0.98,1.01,138846
8/2/2017,0.99,1.01,0.95,0.98,163037
8/3/2017,1.07,1.08,0.97,1,285933
8/4/2017,1,1,0.95,0.97,196270
8/7/2017,0.96,1,0.92,0.99,234795
8/8/2017,0.94,0.98,0.93,0.93,91553
8/9/2017,0.93,0.94,0.88,0.9,185310
8/10/2017,0.9,1,0.9,0.97,375026
8/11/2017,0.93,1.04,0.91,1.01,590303
8/14/2017,1.03,1.2,1.02,1.18,1088557
8/15/2017,1.2,1.2,0.98,1.07,954169
8/16/2017,1.03,1.07,0.98,1.02,349646
8/17/2017,0.98,1.07,0.98,1.01,360639
8/18/2017,1.01,1.04,0.99,1.03,175749
8/21/2017,1.01,1.02,0.98,1.01,82196
8/22/2017,0.98,1.01,0.93,0.93,218484
8/23/2017,0.94,0.98,0.92,0.96,115783
8/24/2017,0.94,0.96,0.93,0.96,93422
8/25/2017,0.94,0.95,0.86,0.94,165951
8/28/2017,0.96,0.96,0.89,0.93,87906
8/29/2017,0.93,0.95,0.9,0.91,67472
8/30/2017,0.94,0.94,0.9,0.93,52308
8/31/2017,0.93,0.93,0.91,0.92,106637
9/1/2017,0.93,0.93,0.91,0.92,47106
9/5/2017,0.93,0.97,0.9,0.92,145623
9/6/2017,0.97,1,0.91,0.94,271298
9/7/2017,0.92,0.95,0.91,0.92,78952
9/8/2017,0.93,0.94,0.92,0.93,34164
9/11/2017,0.96,0.98,0.94,0.96,45962
9/12/2017,0.98,0.99,0.92,0.99,128126
9/13/2017,1.2,1.37,1.02,1.05,4543900
9/14/2017,0.99,1.04,0.95,0.98,320841
9/15/2017,0.97,1.05,0.95,0.95,124128
9/18/2017,0.95,0.98,0.94,0.95,80491
9/19/2017,1,1.08,0.97,1.04,685412
9/20/2017,1.03,1.04,0.97,1.03,199408
9/21/2017,1.1,1.2,1.02,1.03,1862120
9/22/2017,1.05,1.05,1,1.05,169436
9/25/2017,1.05,1.09,1.01,1.06,220567
9/26/2017,1.26,1.42,1.13,1.13,3360015
9/27/2017,1.19,1.27,1.12,1.22,1600339
9/28/2017,1.27,1.27,1.18,1.2,480848
9/29/2017,1.22,1.6,1.2,1.52,4135470
10/2/2017,1.28,1.47,1.25,1.44,1339383
10/3/2017,1.39,1.56,1.25,1.29,1974594
10/4/2017,1.25,1.35,1.23,1.28,397332
10/5/2017,1.2,1.23,1.1,1.15,1276559
10/6/2017,1.15,1.18,1.11,1.15,337102
10/9/2017,1.13,1.17,1.08,1.11,374656
10/10/2017,1.09,1.15,1.07,1.11,371094
10/11/2017,1.13,1.35,1.09,1.2,1720318
10/12/2017,1.22,1.22,1.12,1.15,529201
10/13/2017,1.15,1.2,1.13,1.2,333756
10/16/2017,1.2,1.41,1.1,1.14,1624192
10/17/2017,1.11,1.15,1,1.13,821513
10/18/2017,1.08,1.16,1.06,1.14,241562
10/19/2017,1.19,1.19,1.08,1.12,181901
10/20/2017,1.12,1.13,1.08,1.08,124294
10/23/2017,1.28,1.35,1.08,1.12,3060441
10/24/2017,1.09,1.17,1.09,1.13,802601
10/25/2017,1.14,1.14,1.1,1.12,410386
10/26/2017,1.12,1.13,1.08,1.12,339167
10/27/2017,1.17,1.19,1.1,1.15,1173075
10/30/2017,1.16,1.26,1.12,1.18,2284357
10/31/2017,1.21,1.23,1.12,1.15,984881
11/1/2017,1.19,1.19,1.11,1.12,1011419
11/2/2017,1.15,1.15,1.05,1.11,653085
11/3/2017,1.11,1.13,1.06,1.11,477023
11/6/2017,1.09,1.13,1.07,1.08,628818
11/7/2017,0.85,0.85,0.8,0.83,4407314
11/8/2017,0.81,0.89,0.81,0.88,942885
11/9/2017,0.9,0.9,0.84,0.85,654288
11/10/2017,0.86,0.91,0.85,0.88,533276
11/13/2017,0.89,0.92,0.86,0.9,925133
11/14/2017,0.98,0.98,0.85,0.86,1587857
11/15/2017,0.85,0.88,0.83,0.83,610485
11/16/2017,0.83,0.85,0.83,0.83,180271
11/17/2017,0.84,0.88,0.81,0.81,302920
11/20/2017,0.85,0.87,0.83,0.83,143489
11/21/2017,0.83,0.85,0.83,0.83,314679
11/22/2017,0.83,0.85,0.82,0.82,235531
11/24/2017,0.83,1.03,0.82,0.92,3316473
11/27/2017,1.33,1.49,1.06,1.13,33159940
11/28/2017,1.56,1.56,1.15,1.19,22014909
11/29/2017,1.25,1.27,1,1.09,9790057
11/30/2017,1.04,1.11,0.97,1.06,4371853
12/1/2017,0.95,1.14,0.86,0.9,7862133
12/4/2017,0.92,0.92,0.83,0.88,3291078
12/5/2017,0.9,0.9,0.82,0.85,3130543
12/6/2017,0.86,0.89,0.82,0.84,3114864
12/7/2017,0.85,0.85,0.54,0.78,2631832
12/8/2017,0.81,0.83,0.79,0.8,1384585
12/11/2017,0.79,0.81,0.73,0.79,2188476
12/12/2017,0.81,0.82,0.74,0.75,6855776
12/13/2017,0.74,0.74,0.66,0.69,2431345
12/14/2017,0.7,0.75,0.69,0.72,1578003
12/15/2017,0.73,0.84,0.7,0.79,6614804
12/18/2017,0.87,1.5,0.86,1.5,47730469
12/19/2017,1.74,1.96,1.26,1.65,42927747
